,conversion
580305,0
913133,0
12746020,0
13541768,0
11718620,0
6359717,0
10973212,0
12368026,0
9072480,0
5893698,0
10934165,0
10356526,0
8751741,0
8968585,0
7656690,0
489591,0
7430687,0
12977638,0
7144488,0
4333003,0
3696349,0
3437885,0
1940193,0
7742414,0
5455659,0
6717365,0
8614380,0
9267854,0
277787,0
8055790,0
12505240,0
5278234,0
1637570,0
1196363,0
13661502,0
11518781,0
11379849,0
474903,0
7066971,0
13355961,0
9672592,0
13801756,0
11691516,0
13944891,0
3827235,0
2175570,0
1876746,0
7099637,0
12386052,0
6147135,0
727890,0
4920085,0
2195191,0
10996287,0
10541868,0
4033267,0
1353221,0
6266160,0
4819856,0
12319922,0
2401081,0
460789,0
6900382,0
4799897,0
8004432,0
4345997,0
12009095,0
2813124,0
2535469,0
3473942,0
1976912,0
5238706,0
4168588,0
12169485,0
9721305,0
3959853,0
805676,0
10920394,0
13809000,0
2808072,0
6902452,0
1928506,0
10699634,0
10598961,0
4385657,0
1450926,0
249678,0
43685,0
6057741,0
12502108,0
7434052,0
2894737,0
3711411,0
5296575,0
8911107,0
8858269,0
13708541,0
10007836,0
13183115,0
5804140,0
12341972,0
10826683,0
9532794,0
13477979,0
5807798,0
4999786,0
2886860,0
1425550,0
6758459,0
4595645,0
5035249,0
7364587,0
5449064,0
3979724,0
11566240,0
5189235,0
13738515,0
2082711,0
3408107,0
10763345,0
5615433,0
302093,0
10678017,0
10552439,0
10867074,0
9577078,0
1324280,0
6861645,0
10665695,0
1533662,0
8430039,0
5083760,0
4401944,0
7266804,0
1676897,0
3647305,0
3816904,0
2745935,0
2651573,0
3158636,0
5787288,0
4894111,0
992146,0
721904,0
12234481,0
2532029,0
11211190,0
7673136,0
8636742,0
2297620,0
6821572,0
6960325,0
10532021,0
13307244,0
195885,0
6785791,0
9639985,0
13878188,0
6661429,0
10109132,0
3984592,0
5305861,0
5537464,0
4491872,0
13181787,0
11808970,0
4636530,0
2479864,0
4927218,0
11366714,0
2579926,0
627439,0
13874563,0
10221413,0
8101453,0
7146713,0
5305160,0
13962293,0
12527207,0
2759537,0
9954496,0
8075871,0
3850680,0
7078033,0
8702793,0
13813601,0
3831999,0
2936607,0
5896153,0
10123560,0
8309419,0
5418795,0
7397942,0
1210382,0
3222867,0
1450021,0
5402091,0
4199986,0
3158695,0
1229900,0
11576396,0
4207883,0
9392965,0
4840227,0
7089630,0
11114804,0
3520921,0
11847855,0
3613369,0
13289848,0
2795684,0
11760842,0
13603588,0
12654916,0
9840080,0
9156391,0
8905536,0
6541972,0
7257388,0
6337007,0
12631041,0
4865555,0
7361074,0
6152574,0
10547584,0
4773063,0
6474375,0
10895225,0
9547203,0
2343387,0
12474241,0
4143484,0
6529540,0
2415433,0
4216832,0
9969453,0
10971404,0
7433508,0
12644572,0
10229087,0
10204286,0
6000103,0
4078427,0
5137388,0
8486902,0
6129609,0
8004420,0
8974914,0
2101282,0
9503603,0
5212454,0
10026159,0
8706980,0
5170666,0
9888258,0
1313288,0
4583344,0
66808,0
1002755,0
13439000,0
3651483,0
3425438,0
13898274,0
4129012,0
5971178,0
9385372,0
5520183,0
13312507,0
13788026,0
3356870,0
10900788,0
1408929,0
2250045,0
13040299,0
6985447,0
13724156,0
3821467,0
12099612,0
8178012,0
10307648,0
2963021,0
2992566,0
8567995,0
2810524,0
6693445,0
2813185,0
2977660,0
8539321,0
11440609,0
7561060,0
7107884,0
5854473,0
1627177,0
10890866,0
7794360,0
8174996,0
5221166,0
10475509,0
2460654,0
5259177,0
5160602,0
402180,0
12633341,0
11980823,0
387876,0
5120382,0
609300,0
9901576,0
1179328,0
4114946,0
4969229,0
13623980,0
13085312,0
8175607,0
3384491,0
3484788,0
8470368,0
1216934,0
11373863,0
4574673,0
13186354,0
1537680,0
10351028,0
5454444,0
11834182,0
8294509,0
6714895,0
12826690,0
5309791,0
4067106,0
12764898,0
13305633,0
2673593,0
8797123,0
2144526,0
6537409,0
5805545,0
6241195,0
11459910,0
5118002,0
1742057,0
6937753,0
3219511,0
6175067,0
6314874,0
1284305,0
13623961,0
4381545,0
2776186,0
11306063,0
5330830,0
7341370,0
11614924,0
13668071,0
799265,0
12013445,0
1627298,0
2258606,0
12508483,0
7075487,0
749675,0
5507690,0
12717043,0
2064995,0
909886,0
526707,0
8640955,0
5206746,0
1876493,0
10998235,0
4990550,0
11457152,0
1705566,0
1463895,0
3165166,0
4953722,0
11192403,0
4591465,0
8029837,0
5900951,0
9551426,0
7230211,0
2912465,0
1477509,0
2194877,0
13707739,0
6982353,0
13679143,0
5197878,0
5098550,0
13410053,0
3630218,0
834697,0
9784733,0
9296619,0
1668997,0
9785212,0
6711148,0
11518945,0
11654105,0
11421865,0
13785090,0
2688348,0
8866631,0
7601097,0
6558862,0
886876,0
2224359,0
45719,0
13456682,0
11498864,0
10113410,0
5666112,0
10654529,0
4701935,0
5189473,0
1101174,0
12664891,0
3148318,0
13810972,0
10572166,0
5447243,0
7507714,0
5371815,0
6032609,0
12079315,0
10817013,0
1877468,0
321246,0
2858690,0
4293297,0
3903145,0
9306564,0
5804573,0
13482755,0
8436756,0
13814595,0
8842483,0
9647488,0
13799534,0
8524152,0
2985043,0
8894764,0
9345204,0
7025597,0
860367,0
5698301,0
7996673,0
12467974,0
8360875,0
8569757,0
6554885,0
2037323,0
12892766,0
846884,0
6757143,0
748497,0
7468211,0
2749215,0
10386861,0
8790063,0
1390113,0
4446104,0
3713885,0
12443679,0
2617766,0
7153132,0
365076,0
4742639,0
9354384,0
2989530,0
13958654,0
5962359,0
3678324,0
322869,0
8530821,0
5425354,0
10619612,0
5793109,0
3429756,0
10789907,0
2818851,0
1269970,0
6170629,0
9508859,0
6012013,0
722129,0
8868087,0
9803031,0
2582923,0
63296,0
12002147,0
12343571,0
12526890,0
11602453,0
12084610,0
3069409,0
13693413,0
8875478,0
12245970,0
12837026,0
13887277,0
3386874,0
12125336,0
13762392,0
5663462,0
12890455,0
1417856,0
10912333,0
10681257,0
10035359,0
2985053,0
9291545,0
3564444,0
7802609,0
775369,0
9956914,0
13393831,0
11071063,0
4738703,0
6319486,0
4209066,0
12310638,0
11947610,0
12889390,0
5594489,0
5046411,0
554682,0
4996074,0
5511013,0
5018065,0
13712329,0
1300747,0
4798818,0
8373224,0
10416864,0
2204420,0
13330490,0
11304823,0
3894226,0
11294611,0
5705797,0
8405310,0
1637142,0
10006017,0
915519,0
8974738,0
9523937,0
11810195,0
10186396,0
3274894,0
5129251,0
1660133,0
9841629,0
13395967,0
9089181,0
1505899,0
5944453,0
769173,0
5446105,0
4381830,0
3296950,0
9422029,0
7008372,0
2077729,0
7754537,0
2324493,0
13437277,0
5886035,0
10648422,0
13512642,0
1878650,0
5457571,0
9529605,0
12983050,0
13892119,0
8937425,0
3120324,0
13380862,0
12782332,0
9592396,0
9693724,0
13695995,0
10618440,0
3412969,0
1520383,0
8384405,0
828317,0
6439071,0
2677784,0
12056463,0
1984709,0
4911803,0
10269188,0
8596317,0
11999259,0
10563729,0
6430548,0
13103258,0
6745358,0
9847346,0
6134217,0
13923833,0
593301,0
12133362,0
8926731,0
1961099,0
3439044,0
6999779,0
8864287,0
13293868,0
10376188,0
741400,0
2122062,0
5404001,0
9436743,0
4332765,0
9047899,0
344655,0
477932,0
10902813,0
9494534,0
13182248,0
4030788,0
5409358,0
3925990,0
6861336,0
9255365,0
10105716,0
8377016,0
12638669,0
7846415,0
13038446,0
4832039,0
4571213,0
10998912,0
6493840,0
4634637,0
1185596,0
13227242,0
3295737,0
12665205,0
1893140,0
542264,0
12988190,0
5443048,0
2476194,0
158277,0
11736555,0
7137516,0
4516686,0
4332105,0
7127349,0
4248773,0
9308143,0
1553561,0
319326,0
1560185,0
3032070,0
4568598,0
12369828,0
4886704,0
12209436,0
2591868,0
5473957,0
6670009,0
12490330,0
11743184,0
2535254,0
12071797,0
7042710,0
6242458,0
2485071,0
82289,0
2179774,0
10070819,0
6569112,0
3979514,0
2956450,0
1827136,0
7514107,0
7514521,0
5036242,0
3217303,0
12442221,0
7251478,0
7868115,0
3388608,0
2297588,0
3058632,0
9997912,0
9699410,0
7383056,0
10780060,0
11678692,0
10705254,0
10102898,0
1068865,0
11152329,0
12970871,0
4877930,0
1225324,0
10805537,0
1072313,0
319057,0
13757503,0
7184948,0
7085586,0
6146766,0
11710658,0
7056441,0
5377610,0
9096779,0
8110990,0
2851121,0
1416372,0
7120729,0
6901166,0
4850878,0
8581589,0
6255806,0
5430796,0
3100053,0
11866207,0
7242136,1
13508008,0
5556645,0
12585349,0
1917101,0
9679004,0
12773796,0
9013755,0
13957336,0
10544301,0
11539656,0
385765,0
13480124,0
1279882,0
13902656,0
7598243,0
1515942,0
1389429,0
2375158,0
12288227,0
550625,0
499432,0
5362812,0
13242737,0
7152443,0
7118658,0
7830195,0
11215758,0
11410793,0
8286966,0
8871990,0
13486511,0
8785454,0
3214435,0
2783900,0
12386888,0
404121,0
10638354,0
9108858,0
10186139,0
9085795,0
10744355,0
13625709,0
2735034,0
4782680,0
996527,0
7082423,0
9244467,0
2315302,0
13893432,0
4100758,0
3836071,0
13857778,0
6820629,0
11330560,0
8001118,0
7658621,0
4163412,0
4972824,0
3941746,0
6192486,0
6303590,0
1676777,0
10849024,0
544550,0
72134,0
479359,0
272885,0
4134002,0
11119674,0
4364186,0
11387717,0
9433249,0
13598301,0
9102784,0
10571510,0
10098916,0
12947344,0
9600797,0
1375256,0
7155210,0
4146234,0
12309717,0
10832062,0
9842721,0
11644256,0
2071207,0
7953425,0
8039864,0
11277171,0
11409247,0
2685125,0
3658301,0
3214945,0
5893307,0
12160722,0
3153895,0
4278502,0
6701595,0
7226103,0
9493013,0
9066965,0
247378,0
11190791,0
8092381,0
13357676,0
10799151,0
11756495,0
4777743,0
13227140,0
8914652,0
8679535,0
32120,0
6836672,0
226554,0
13648131,0
13161138,0
491305,0
6647679,0
10033876,0
2943627,0
6457504,0
2999411,0
3235690,0
9232152,0
10445793,0
6210800,0
565710,0
390210,0
10613683,0
8343076,0
9950537,0
2463792,0
4647853,0
2604254,0
7043977,0
1951592,0
6373212,0
10549840,0
2665963,0
12006806,0
9415673,0
2102034,0
4823808,0
13146467,0
8545069,0
1415738,0
2948116,0
5230519,0
7013537,0
4180598,0
11383896,0
11666747,0
9705844,0
242794,0
5408124,0
3606902,0
9669765,0
4888199,0
3922113,0
2825713,0
11500862,0
8279891,0
4936920,0
4584070,0
6450324,0
7051007,0
1813143,0
6946999,0
3602877,0
2470362,0
11771745,0
5000005,0
13056290,0
4094138,0
10874119,0
3141576,0
5573738,0
2447235,0
4382720,0
574561,0
7641882,0
869211,0
5215765,0
9083950,0
2121566,0
11238624,0
9281911,0
7443178,0
4739188,0
7996910,0
10226047,0
10676164,0
5298826,0
13274963,0
12192954,0
819884,0
12785100,0
4975650,0
4010825,0
10791637,0
10853949,0
10518794,0
4193902,0
12781392,0
13674336,0
6599869,0
10843085,0
12238761,0
6483831,0
1273694,0
13084442,0
2854315,0
5319699,0
6856314,0
4370401,0
9034865,0
8795467,0
3233264,0
7724018,0
9793435,0
12600010,0
9521228,0
2954048,0
6572915,0
9210873,0
1843699,0
7204891,0
11510583,0
8259496,0
9568466,0
2297028,0
10705741,0
1143716,0
2851084,0
3104332,0
5687387,0
9850833,0
3111237,0
6019477,0
4779573,0
13030039,0
8203861,0
9258103,0
107894,0
7022631,0
7282874,0
6769393,0
12614272,0
2690586,0
5524939,0
6610574,0
12811550,0
10046064,0
7759462,0
5624573,0
6588981,0
11394652,0
2050320,0
8350032,0
2928729,0
5747155,0
1562480,0
7727928,0
11230142,0
12760131,0
13480433,0
853139,0
9986731,0
2283536,0
3249878,0
9197107,0
813266,0
2294352,0
5649598,0
2764721,0
7686315,0
4103127,0
3668678,0
10204461,0
11791086,0
5962840,0
3890132,0
6612521,0
131946,0
12982256,0
7976147,0
12766527,0
9141437,0
7919976,0
6574691,0
9016806,0
10673939,0
6541850,0
13522649,0
660238,0
10615635,0
6976693,0
12792827,0
13525447,0
5095701,0
1397579,0
9863071,0
10793052,0
11625448,0
4749596,0
13919841,0
996357,0
9688235,0
8749500,0
4889328,0
2844726,0
3576435,0
2795296,0
10648102,0
4767977,0
7290966,0
8627815,0
7570748,0
4605882,0
329909,0
9433334,0
10799725,0
13531323,0
2662304,0
4950427,0
10582079,0
1309555,0
10874956,0
9323671,0
7519831,0
377428,0
2126283,0
9469993,0
8680989,0
11206026,0
214395,0
979402,0
13161610,0
867300,0
12700780,0
10084590,0
3461993,0
7320046,0
11962010,0
9152844,0
1621797,0
12573671,0
11886241,0
3374776,0
3688503,0
823913,0
3969647,0
4852157,0
12323545,0
1258753,0
12563354,0
10661400,0
712391,0
9779757,0
9099794,0
506189,1
6276486,0
12858157,0
8583603,0
6507745,0
11743955,0
6881083,0
11352586,0
8098904,0
9848085,0
327930,0
1305941,0
2947848,0
11969238,0
681669,0
4382922,0
10662779,0
3628876,0
4639659,0
11768277,0
4408147,0
10370513,0
8962559,0
4776557,0
5941989,0
12996141,0
9243644,0
7667108,0
1561904,0
8856497,0
13165790,0
6650682,0
13937024,0
11342796,0
2759514,0
13341531,0
594421,0
11337437,0
12969482,0
7234234,0
2313588,0
13950796,0
4567671,0
12051994,0
3278569,0
1177680,0
5570852,0
12270045,0
6890872,0
5852567,0
11281671,0
13044241,0
10326218,0
8845874,0
1183929,0
6598774,0
1936600,0
8442790,0
10047132,0
79365,0
9626858,0
13927907,0
13142282,0
11884719,0
11953294,0
8845494,0
7294265,0
1968853,0
2919191,0
6120494,0
3726574,0
9628595,0
9249980,1
13109426,0
11590393,0
12713660,0
4259516,0
8453894,0
8198468,0
1136679,0
1490565,0
4883215,0
7626105,0
5256308,0
6353584,0
2314418,0
10048857,0
12397720,0
11152373,0
12230241,0
4917548,0
8792110,0
2078886,0
4694404,0
8858636,0
1865448,0
846800,0
6141212,0
146142,0
7434044,0
2131968,0
7400236,0
920417,0
6918147,0
3127548,0
4707882,0
4332354,0
6081485,0
8392105,0
4643885,0
2235069,0
619677,0
1595391,0
877792,0
5516095,0
13065287,0
11118156,0
5549441,0
13898492,0
853312,0
11880771,0
6143279,0
12842758,0
3934941,0
11065382,0
6629287,0
9805842,0
1433015,0
6649366,0
4790438,0
13760528,0
1143277,0
2218883,0
11491113,0
4019238,0
10314932,0
2984246,0
12302925,0
6750449,0
2793018,0
6972141,0
92689,0
4361404,0
3060581,0
13941630,0
7659380,0
5499665,0
1125814,0
11889357,0
408587,0
1465493,0
10377915,0
12135896,0
6894642,0
11510561,0
237316,0
6872512,0
3540244,0
822445,0
1598047,0
2667747,0
7347831,0
7951234,0
4106795,0
3628667,0
8273223,0
10428856,0
6253711,0
10937190,0
5686709,0
5684730,0
6708532,0
11007523,0
6473242,0
5658690,0
11051860,0
2231388,0
1847465,0
11938984,0
401285,0
11475663,0
2649742,0
6433132,0
11795108,0
7885582,0
8522307,0
12388460,0
13926210,0
984660,0
8727414,0
2829195,0
2081286,0
12694326,0
5424177,0
8077184,0
2169461,0
5548929,0
258574,0
4934029,0
8544996,0
2439502,0
8618497,0
7462826,0
1363131,0
1858280,0
4708464,0
2675842,0
9647466,0
4648621,0
13801973,0
3548746,0
6755304,0
6860323,0
9828270,0
538273,0
13270941,0
5398310,0
8264073,0
3700587,0
12385468,0
13531195,0
174952,0
2618542,0
7389417,0
1308111,0
12104283,0
9191888,0
270975,0
13264354,0
13685720,0
13473471,0
683197,0
780335,0
3607373,0
4852957,0
5921890,0
1808048,1
6110304,0
9625977,0
10826595,0
13134829,0
8172288,0
11921920,0
11330925,0
12384361,0
7786803,0
11592409,0
6167453,0
8992070,0
319074,0
12321550,0
7604961,0
9978715,0
3373549,0
9383562,0
11000106,0
2612184,0
4521926,1
10103871,0
13935104,0
10643280,0
2639322,0
9423156,0
5884894,0
12901792,0
9243546,0
10094333,0
9704162,0
233472,0
11247118,0
2313593,0
11625934,0
7170315,0
9014490,0
8522584,0
4248807,0
1851156,0
6199910,0
3525883,0
5862590,0
353194,0
7334863,0
7315744,0
3789997,0
4383519,0
13860504,0
4730679,0
4353926,0
6287749,0
12879038,0
6360160,0
10128353,0
4580017,0
8580164,0
12936290,0
11563824,0
8142804,0
4979146,0
1681369,0
4069436,0
10094328,0
6778531,0
4348708,0
12093223,0
2864443,0
11769306,0
1414092,0
12166754,0
11383154,0
4463796,0
11811919,0
6038197,0
388251,0
3633477,0
10590024,0
6187809,0
8016622,0
13337730,0
9141522,0
1693996,0
11039626,0
149004,0
13767589,0
2273255,0
13975824,0
6525760,0
531799,0
3884360,0
6675211,0
5433096,0
3541998,0
12981091,0
5421130,0
5294751,0
6353661,0
6623916,0
3249062,0
11812408,0
1802073,0
9105688,0
1271490,0
7647855,0
1099222,0
9400106,0
8880279,0
1700909,0
12426652,0
5072530,0
13745377,0
4069854,0
7721216,0
5407487,0
6812526,0
11542268,0
13070380,0
705733,0
2728864,0
7933735,0
6627220,0
4800029,0
11392030,0
9831015,0
9488391,0
4782,0
5095591,0
8232104,0
10151424,0
3097156,0
12483572,0
3203887,0
7130873,0
12632064,0
7497087,0
6903769,0
2286390,0
6075811,0
2633687,0
13135707,0
1162228,0
1112001,0
13331382,0
903393,0
6825515,0
8253328,0
3395140,0
11720582,0
72180,0
12381814,0
7713955,0
8128668,0
8157346,0
6602086,0
303311,0
3926771,0
12491625,0
9082058,0
4429644,0
2247536,0
1694557,0
11533235,0
3616283,0
10834348,0
12642593,0
4819671,0
3036526,0
1599582,0
451332,0
3926313,0
4385986,0
8887244,0
104215,0
2086907,0
8121572,0
13672331,0
10313353,0
238090,0
5351837,0
3061386,0
11353560,0
9716200,0
3687974,0
2815543,0
8484339,0
13360198,0
921322,0
3443111,0
4853046,0
13672007,0
7709703,0
10059822,0
10250446,0
10801359,0
2928550,0
13799523,0
9020827,0
8190824,0
5804909,0
372236,0
7097279,0
4798094,0
3942395,0
2422065,0
9622568,0
5639142,0
3069820,0
13439626,0
13763538,0
8420227,0
3688411,0
8954333,0
11753650,0
6049148,0
914293,0
9980838,0
929487,0
12192960,0
4858211,0
9130041,0
13326605,0
9628888,0
4009500,0
3840884,0
8108621,0
1360590,1
1065012,0
79844,0
7240194,0
8750212,0
11607483,0
4160152,0
305601,0
11066908,0
7376708,0
5719393,0
12308658,0
8837033,0
5554883,0
8512948,0
11606243,0
8719397,0
11201002,0
8952766,0
5562003,0
13399200,0
8587845,0
5708242,0
2919284,0
10705896,0
11313295,0
4889363,0
13198701,0
2811225,0
5482884,0
5706280,0
5894076,0
777835,0
8418328,0
1264784,0
2684600,0
13937471,0
1859714,0
2114728,0
2081122,0
2738728,0
6219895,0
2703073,0
12932624,0
4909037,0
7381756,0
2420612,0
12302419,0
4185184,0
10318795,0
5276778,0
9087397,0
11997269,0
3721073,0
11211293,0
9118799,0
13562946,0
4625929,0
2554881,0
5057615,0
10031898,0
6011559,0
11843485,0
7210368,0
9975823,0
494778,0
3724943,0
5821461,0
11377287,0
683926,0
12014281,0
4335160,0
6474653,0
7264115,0
2353907,0
9512176,0
3695168,0
12519210,0
483292,0
2419786,0
4724884,0
9719948,0
12067580,0
11365603,0
3163676,0
10744087,0
8534656,0
12356678,0
3167517,0
4984392,0
12497265,0
9595823,0
12718621,0
2236745,0
1583475,0
13875072,0
3276573,0
1280659,0
12987339,0
13397771,0
8180722,0
6310552,0
12608792,0
4174445,0
4148339,0
12571933,0
4784652,0
5253384,0
11315796,0
1887503,0
2718854,0
1524027,0
724464,0
2259208,0
4750834,0
7493527,0
8933252,0
11150952,0
8307435,0
10414735,0
8480646,0
993070,0
1003203,0
5979165,0
5983249,0
6408872,0
8528758,0
3178879,0
8967327,0
13417073,0
9265707,0
10321437,0
5069726,0
2019737,0
4577651,0
9027013,0
8296754,0
8114163,0
12158531,0
13908126,0
7113516,0
12490518,0
2098514,0
11313216,0
9302377,0
9036964,0
9781225,0
8379201,0
2713767,0
9238944,0
12829807,0
8510075,0
13465182,0
3221151,0
3193883,0
3153085,0
3619450,0
4992538,0
7687724,0
985867,0
8713832,0
3073151,0
9201455,0
11190403,0
12439418,0
10952112,0
5098633,0
3471056,0
8356988,0
8009152,0
733194,0
1996815,0
1674324,0
4552765,0
13134037,0
13889631,0
6739239,0
11941361,0
9939252,0
10966571,0
1441152,0
12104993,0
9284818,0
5256610,0
1217703,0
4139272,0
8832599,0
3003596,0
11801897,0
931586,0
3155112,0
9280879,0
2728645,0
3823684,0
5640240,0
1773733,0
13034967,0
13801651,0
1024471,0
10083770,0
5822814,0
11604094,0
11190904,0
7346729,0
7236789,0
3678008,0
4504211,0
7604186,0
4478663,0
5303000,0
111923,0
9519732,0
11932655,0
5713842,0
13014502,0
6002497,0
6411562,0
4239116,0
8455557,0
6705401,0
6057875,0
10835871,0
11296867,0
3019064,0
6495064,0
12447069,0
9532376,0
13581989,0
7051689,0
3019411,0
7763340,0
11317263,0
10025950,0
5143326,0
10893878,0
10094845,0
5291742,0
2460071,0
12421207,0
8671623,0
10882926,0
9878348,0
4756428,0
5438925,0
6821479,0
6543120,0
2435936,0
4653810,0
651044,0
7718786,0
9846796,0
4045596,0
11838453,0
11639023,0
13144600,0
9677144,0
340264,0
6915853,0
13842445,0
13141041,0
11600604,0
11668962,0
11628166,0
2783148,0
4531584,0
4968779,0
4376238,0
13357337,0
5540221,0
4592334,0
5344580,0
7024261,0
2110370,0
7884559,0
1708898,0
11644599,0
2889860,0
8542697,0
4759445,0
11956381,0
6606818,0
12774880,0
8596943,0
3304516,0
5729561,0
11731884,0
11991221,0
5618771,0
2016185,0
3508438,0
8417310,0
4022812,0
559984,0
1491470,0
5492585,0
1440764,0
13427450,0
9054189,0
12762310,0
6001930,0
1536358,0
7508651,0
2999575,0
2103543,0
9963863,0
9266742,0
1287185,0
1557248,0
6832215,0
6156471,0
9312475,0
12003484,0
11629048,0
12264741,0
8190763,0
11448140,0
2871988,0
13966335,0
8311792,0
5308321,0
13654415,0
7045628,0
6723391,0
13957362,0
5663687,0
1036085,0
5760581,0
1908039,0
4192568,0
6224940,0
9043931,0
1205472,1
12706869,0
9893809,0
7817868,0
9349721,0
3499722,0
11538776,0
11141712,0
8068286,0
6430929,0
12303444,0
6106262,0
10971694,0
3015943,0
10092604,0
9539636,0
7182987,0
8261184,0
2859606,0
5420477,0
13426750,0
6188188,0
10775096,0
6112330,0
2437380,0
6733122,0
2485820,0
583759,0
7576649,0
8943208,0
11630553,0
4748071,0
7554117,0
730626,0
7563081,0
4914581,0
6055532,0
3466353,0
6237131,0
10979309,0
12646160,0
6586686,0
7290740,0
13367584,0
7262897,0
11608824,0
10049297,0
951876,0
6402928,0
5947963,0
1650743,0
6451101,0
11928272,0
3953732,0
3811405,0
5676103,0
2864051,0
13492256,0
8062545,0
9294245,0
910071,0
844645,0
10487157,0
2666951,0
13256015,0
3516896,0
3681609,0
5542122,0
5238975,0
12937919,0
4244430,0
11318218,0
7579720,0
6568752,0
972290,0
5925169,0
10665500,0
11125615,0
4130812,0
8902056,0
6413044,0
10986566,0
11179652,0
12540937,0
3978072,0
11439494,0
5257729,0
8568462,0
2104307,0
8299387,0
7172080,0
6398978,0
4770607,0
164382,0
12064984,0
11015091,0
810987,0
2590164,0
3097796,0
6983110,0
10264757,0
6963696,0
1576351,0
7030393,0
2080060,0
2586233,0
5423722,0
6689434,0
11664565,0
1760434,0
11698266,0
9227744,0
9217121,0
3310070,0
12685634,0
3854580,0
12327335,0
9203670,0
7603109,0
12563735,0
1105337,0
4309974,0
12976560,0
11539379,0
2209118,0
12889810,0
842936,0
12119250,0
2912684,0
4201781,0
12312017,0
5149427,0
13198587,0
13915581,0
7530686,0
4428481,0
211717,0
13273991,0
4708370,0
11008354,0
6386670,0
13653916,0
12193682,0
6001487,0
4613219,0
11794956,0
2616655,0
2714931,0
342594,0
4755620,0
8975792,0
7472613,0
99668,0
10540827,0
8657589,0
11985556,0
5077680,0
1616213,0
10993244,0
10870462,0
11253201,0
4629854,0
9849426,0
10697402,0
8584247,0
12740059,0
2726865,0
961217,0
11122912,0
9671339,0
5850416,0
13636274,0
5810178,0
3744840,0
9890646,0
507242,0
11860403,0
12321823,0
7418363,0
2493836,0
1138034,0
5134255,0
13942527,0
12088985,0
602572,0
187358,0
5445966,0
34275,0
5982794,0
6033261,0
1105364,0
1868248,0
10589797,0
7663767,0
10181046,0
10191834,0
700613,0
8140332,0
2286984,0
7900368,0
13007608,0
5985940,0
6201425,0
12498155,0
5372622,0
9893527,0
4672124,0
13472733,0
2967481,0
236791,0
5353856,0
2448124,0
2601228,0
9029018,0
4921253,0
5561387,0
4534873,0
13851655,0
3165719,0
10147969,0
11091850,0
13478892,0
2095276,0
8029807,0
7207129,0
7145532,0
12457,0
744425,0
5736373,0
1352377,0
4985763,0
11528638,0
6370423,0
11702787,0
11018520,0
149104,0
4094358,0
9248410,0
13257543,0
7995478,0
8220331,0
1858517,0
9402690,0
5115253,0
3375585,0
643006,0
9879414,0
201779,0
383552,0
68693,0
13041105,0
11089332,0
9750121,0
7721521,0
6035410,0
1269739,0
1164060,0
215030,0
1733523,0
10250339,0
13417284,0
3610524,0
2834193,0
12016253,0
4241898,0
230142,0
12369290,0
7940127,0
211486,0
1684661,0
12343786,0
5029266,0
128647,0
2361559,0
8764652,0
4784401,0
9711680,0
9191488,0
8468677,0
2495648,0
3893871,0
7983184,0
9333657,0
7711564,0
13719643,0
7410582,0
809605,0
11860121,0
2443325,0
4041679,0
10655655,0
3564418,0
7965084,0
12753752,0
12911206,0
34378,0
2239964,0
5647300,0
10515106,0
11905583,0
3463865,0
6659681,0
1185354,0
3959825,0
4833193,0
6056963,0
9275706,0
3132894,0
5436321,0
5026197,0
9919545,0
42658,0
7490899,0
2207218,0
12900327,0
1701183,0
10478502,0
11780108,0
10102855,0
8852686,0
5244590,0
2297220,0
6179000,0
12994378,0
2303385,0
8114961,0
8865222,0
12679444,0
6196114,0
10367176,0
6466254,0
7310174,0
12717376,0
8451134,0
7701779,0
13059850,0
13029419,0
1914189,0
13202655,0
5026225,0
311415,0
2139173,0
10069542,0
10331336,0
13344039,0
427017,0
128705,0
5812168,0
11571664,0
8718505,0
5333177,0
5443049,0
8865210,0
13345457,0
12446769,0
7563750,0
2697678,0
2481614,0
5810504,0
1762192,0
2572968,0
2895230,0
8286218,0
12629961,0
3792028,0
9964767,0
9010071,0
6200253,0
5755450,0
13048211,0
13528639,0
1372082,0
6522339,0
9559474,0
6540827,0
493058,0
2976311,0
9001338,0
3424256,0
3261261,0
2308939,0
9737479,0
6657413,0
103403,0
6402114,0
932978,0
7519970,0
11325539,0
4907205,0
8306475,0
8038569,0
3921186,0
13402197,0
6164285,0
7535226,0
13319377,0
7344977,0
840848,0
3414720,0
805622,0
7103016,0
1376109,0
12370633,0
573670,0
2272582,0
2785133,0
184395,0
2824108,0
2439583,0
957685,0
400747,0
5449415,0
3127204,0
13926037,0
11836035,0
1325072,0
6249756,0
11393607,0
4668574,0
12268305,0
9131580,0
11062847,0
10083825,0
5567842,0
13494931,0
13800274,0
3275160,0
10177950,0
6533269,0
3984831,0
9168393,0
6316522,0
13800430,0
6323642,0
11172397,0
9977662,0
2587988,0
9638084,0
13966066,0
4890789,0
8842343,0
13535129,0
6336238,0
9045899,0
341150,0
11830187,0
6009481,0
11127374,0
2073162,0
4397500,0
5426095,0
3743468,0
9283832,0
8046684,0
13724844,0
11647522,0
554766,0
9792452,0
12729805,0
5265957,0
13395972,0
4187011,0
7532176,0
11131206,0
7662373,0
8319358,0
5914912,0
848978,0
360648,0
11964709,0
10831765,0
12971035,0
2761050,0
11528607,0
4099122,0
8540554,0
1399855,0
202647,0
3105496,0
6471031,0
558394,0
13927894,0
11136673,0
3349221,0
